Year,Value,Units
2016,419819.0,TONNES
2016,0.0,TONNES
2016,743252.0,TONNES
2016,3551966.7,TONNES
2016,34146756.09,TONNES
2016,0.0,TONNES
2016,50826669.0,TONNES
2016,100473296.76338,TONNES
2016,252.0,TONNES
2016,24311635.9375,TONNES
2016,149214990.421,TONNES
2016,276481978.32338,TONNES
2017,0.45323,TONNES
2017,1.33102,TONNES
2017,0.0,TONNES
2017,0.39391,TONNES
2017,0.0,TONNES
2017,3.55952,TONNES
2017,0.58799,TONNES
2017,0.0,TONNES
2017,1.33102,TONNES
2017,0.0,TONNES
2017,1.77527,TONNES
2017,0.00591,TONNES
2017,0.04303,TONNES
2017,0.74442,TONNES
2017,0.09038,TONNES
2017,0.36285,TONNES
2017,0.0,TONNES
2017,0.0,TONNES
2017,1e-05,KG_PER_CON_USD
2017,1.50493,KG_PER_CON_USD
2017,0.01195,KG_PER_CON_USD
2017,0.087,KG_PER_CON_USD
2017,0.0,KG_PER_CON_USD
2017,7.19598,KG_PER_CON_USD
2017,1e-05,KG_PER_CON_USD
2017,2.69081,KG_PER_CON_USD
2017,0.73354,KG_PER_CON_USD
2017,0.0,KG_PER_CON_USD
2017,1.1887,KG_PER_CON_USD
2017,0.0,KG_PER_CON_USD
2017,0.79633,KG_PER_CON_USD
2017,3.58891,KG_PER_CON_USD
2017,0.0,KG_PER_CON_USD
2017,2.69081,KG_PER_CON_USD
2017,0.18271,KG_PER_CON_USD
2017,0.91626,KG_PER_CON_USD
2017,36892312.05947,TONNES
2017,108343375.98951,TONNES
2017,0.0,TONNES
2017,216.0,TONNES
2017,0.0,TONNES
2017,29535568.75,TONNES
2017,47862030.0,TONNES
2017,144922718.985,TONNES
2017,0.0,TONNES
2017,291026471.03398,TONNES
2017,481258.0,TONNES
2017,60594868.08,TONNES
2017,7356743.30947,TONNES
2017,108343375.98951,TONNES
2017,0.0,TONNES
2017,32063529.28,TONNES
2017,3502845.0,TONNES
2017,814216.0,TONNES
2018,0.0,TONNES
2018,0.28123,TONNES
2018,0.08751,TONNES
2018,0.0,TONNES
2018,0.72921,TONNES
2018,0.0424,TONNES
2018,1.50589,TONNES
2018,1.50589,TONNES
2018,0.0,TONNES
2018,0.00515,TONNES
2018,1.71026,TONNES
2018,0.0,TONNES
2018,0.55682,TONNES
2018,3.58489,TONNES
2018,0.0,TONNES
2018,0.37668,TONNES
2018,0.0,TONNES
2018,0.36874,TONNES
2018,0.72779,KG_PER_CON_USD
2018,2.97223,KG_PER_CON_USD
2018,0.0,KG_PER_CON_USD
2018,0.17272,KG_PER_CON_USD
2018,3.37559,KG_PER_CON_USD
2018,0.74346,KG_PER_CON_USD
2018,1.09902,KG_PER_CON_USD
2018,0.0,KG_PER_CON_USD
2018,0.55507,KG_PER_CON_USD
2018,2.97223,KG_PER_CON_USD
2018,1e-05,KG_PER_CON_USD
2018,0.0,KG_PER_CON_USD
2018,7.0756,KG_PER_CON_USD
2018,0.08369,KG_PER_CON_USD
2018,0.01016,KG_PER_CON_USD
2018,0.0,KG_PER_CON_USD
2018,1.43927,KG_PER_CON_USD
2018,1e-05,KG_PER_CON_USD
2018,126597617.70361,TONNES
2018,46810913.0,TONNES
2018,23642515.625,TONNES
2018,0.0,TONNES
2018,270.0,TONNES
2018,126597617.70361,TONNES
2018,0.0,TONNES
2018,3564546.0,TONNES
2018,811570.0,TONNES
2018,31666422.26,TONNES
2018,0.0,TONNES
2018,7356743.30947,TONNES
2018,30999258.93447,TONNES
2018,61303264.72,TONNES
2018,432825.0,TONNES
2018,302757404.71308,TONNES
2018,0.0,TONNES
2018,144264158.075,TONNES
2019,0.0,TONNES
2019,0.33883,TONNES
2019,1.5623,TONNES
2019,-0.00016,TONNES
2019,0.0,TONNES
2019,0.38246,TONNES
2019,0.08632,TONNES
2019,0.25251,TONNES
2019,-0.00016,TONNES
2019,0.0,TONNES
2019,3.6127,TONNES
2019,0.56717,TONNES
2019,0.0,TONNES
2019,1.71173,TONNES
2019,0.00502,TONNES
2019,1.5623,TONNES
2019,0.04166,TONNES
2019,0.71543,TONNES
2019,3.04789,KG_PER_CON_USD
2019,0.00979,KG_PER_CON_USD
2019,0.08127,KG_PER_CON_USD
2019,7.04801,KG_PER_CON_USD
2019,0.0,KG_PER_CON_USD
2019,0.74613,KG_PER_CON_USD
2019,3.33941,KG_PER_CON_USD
2019,0.49262,KG_PER_CON_USD
2019,0.0,KG_PER_CON_USD
2019,0.0,KG_PER_CON_USD
2019,1.10648,KG_PER_CON_USD
2019,-0.00031,KG_PER_CON_USD
2019,1.39573,KG_PER_CON_USD
2019,-0.00031,KG_PER_CON_USD
2019,0.0,KG_PER_CON_USD
2019,0.1684,KG_PER_CON_USD
2019,3.04789,KG_PER_CON_USD
2019,0.66102,KG_PER_CON_USD
2019,314936243.21761,TONNES
2019,62092579.47071,TONNES
2019,435649.99663,TONNES
2019,29407227.56521,TONNES
2019,7491763.29066,TONNES
2019,0.0,TONNES
2019,135593216.20269,TONNES
2019,0.0,TONNES
2019,-13801.75929,TONNES
2019,21915464.27455,TONNES
2019,49224632.71439,TONNES
2019,135593216.20269,TONNES
2019,33193535.60171,TONNES
2019,0.0,TONNES
2019,806779.58765,TONNES
2019,3615656.90429,TONNES
2019,149030173.86206,TONNES
2019,0.0,TONNES
